orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,area,servico,situacao,situacao_raiox,integracao_pagtesouro,valor_percentual_etapas_digitais,valor_economia_potencial_governo,valor_economia_potencial_sociedade,quantidade_beneficiados_ano,valor_economia_anual_governo,valor_economia_anual_sociedade,valor_investimento,previsao_entrega_trimestre
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,MINISTÉRIO DO MEIO AMBIENTE,MMA,202110,Meio Ambiente e Clima,Protocolar documentos junto ao Ministério do Meio Ambiente ,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,9
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,MINISTÉRIO DO MEIO AMBIENTE,MMA,202110,Meio Ambiente e Clima,Realizar inscrição nos cursos de Educação a Distância do MMA,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente,Protocolar documentos junto ao Ibama,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,10
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Atendimento de Demandas Gerais do Licenciamento Ambiental Federal (SisG-LAF),Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,8
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Comprovar atendimento de Condicionantes do Licenciamento Ambiental Federal,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,5
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Emitir recibo do Ato Declaratório Ambiental (ADA),Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter a Guia de transporte interestadual de peixes ornamentais,Prospecção,Digitalização não iniciada,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter anuência para importação de agrotóxicos para fins não-agrícolas,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter anuência para importação de produtos para preservação de madeiras,Transformado,Digitalizado,,1.0,0.0,0.0,80,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter anuência para importação de remediadores ambientais,Transformado,Digitalizado,,1.0,0.0,0.0,20,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter anuência para importação de substâncias controladas pela Convenção de Estocolmo,Transformado,Digitalizado,,1.0,0.0,0.0,2,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter anuência para pesquisa e experimentação com remediadores ambientais,Transformado,Digitalizado,,1.0,0.0,0.0,2,1.0,874.0,5050.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter anuência prévia para supressão de vegetação do bioma Mata Atlântica,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização ambiental para transporte marítimo e interestadual de produtos perigosos,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização de exportação da flora nativa e carvão vegetal de espécies exóticas,Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,"Obter autorização para  exportação, importação e reexportação de espécies da flora e fauna",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para a importação de resíduos,Transformado,Digitalizado,,1.0,0.0,0.0,1300,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para a importação e comercialização de mercúrio metálico,Transformado,Digitalizado,,1.0,0.0,0.0,6,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,"Obter Autorização para Captura, Coleta e Transporte de Material Biológico (ABIO)",Transformado,Digitalizado,,1.0,0.0,0.0,500,1177603.0,104492.0,29669.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para exportação de resíduos,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para manejo florestal sustentável em florestas públicas ou unidades de conservação federais,Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para o manejo de fauna exótica invasora,Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para o trânsito de resíduos,Transformado,Digitalizado,,1.0,0.0,0.0,25,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Autorização para o Transporte Interestadual de Raias de Águas Continentais,Prospecção,Digitalização não iniciada,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para o uso e comercialização de aditivo para combustível automotivo,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para operações de transferência de petróleo e derivados em alto-mar,Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para Supressão de Vegetação (ASV),Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização para uso do Selo Ruído,Transformado,Digitalizado,,1.0,0.0,0.0,150,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Autorização para Utilização de Matéria-Prima Florestal,Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter autorização preliminar para Registro Especial Temporário de agrotóxicos,Transformado,Digitalizado,,1.0,0.0,0.0,500,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter avaliação do potencial de periculosidade ambiental de produtos de baixa periculosidade,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter avaliação do potencial de periculosidade ambiental de produtos para agricultura orgânica,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Certificado de Regularidade,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Licença de Instalação,Transformado,Digitalizado,,1.0,0.0,0.0,100,1340801.0,18831.0,102966.0,5
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Licença de Operação (LO) ou Licença de Pesquisa Sísmica (LPS),Transformado,Digitalizado,,1.0,0.0,0.0,21,4911495.0,77731.0,281682.0,6
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,"Obter licença para exportação de fauna silvestre, suas partes, produtos e subprodutos",Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,"Obter licença para importação de fauna, suas partes, produtos e subprodutos",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Licença para o transporte e o armazenamento de produtos e subprodutos florestais,Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,"Obter licença para o uso da configuração de ciclomotores, motociclos e similares",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter licença para o uso da configuração de veículos leves,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter licença para o uso da configuração de veículos pesados,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter licença para o uso de máquinas rodoviárias e agrícolas,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter licença para o uso de motores,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Licença para Porte e Uso de Motosserra,Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Licença Prévia,Transformado,Digitalizado,,0.75,0.0,0.0,15,-278.0,1829.0,47985.0,4
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter registro de produtos agrotóxicos para em áreas não agrícolas e não urbanas,Transformado,Digitalizado,,1.0,0.0,0.0,100,293126.0,2470.0,105419.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Registro Especial Temporário de agrotóxicos,Transformado,Digitalizado,,1.0,0.0,0.0,380,-75750.0,120970.0,10731.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Obter Termo de Referência para elaboração de estudos ambientais,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Registrar agrotóxicos,Transformado,Digitalizado,,1.0,0.0,0.0,20,9.0,13282.0,54919.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Registrar preservativo de madeira,Transformado,Digitalizado,,1.0,0.0,0.0,2,0.0,552.0,7575.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Registrar remediadores ambientais,Transformado,Digitalizado,,1.0,0.0,0.0,65,2.0,5657.0,29669.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Solicitar alteração de dados no Cadastro Técnico Federal (CTF/APP),Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,7
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Solicitar inscrição no Cadastro Técnico Federal de Atividades e Instrumentos de Defesa Ambiental ,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Solicitar inscrição no Cadastro Técnico Federal de Atividades Potencialmente Poluidoras e/ou Utilizadoras de Recursos Ambientais ,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Meio Ambiente e Clima,Solicitar requerimento de Licença de Operação Corretiva (LOC),Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,13
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1812,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,202110,Não informado,Solicitar Licenciamento por Adesão e Compromisso (LAC),Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,13
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1913,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,JBRJ,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,JBRJ,202110,Meio Ambiente e Clima,Capacitar-se para guiar seus alunos em visitas ao Jardim Botânico,Digital,Digitalizado,,0.5,0.0,0.0,0,0.0,0.0,0.0,
1927,MINISTÉRIO DO MEIO AMBIENTE,MMA,1913,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,JBRJ,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,JBRJ,202110,Meio Ambiente e Clima,Encontrar objetos perdidos nas dependências do Jardim Botânico do Rio de Janeiro,Digital,Digitalizado,,0.5,0.0,0.0,0,0.0,0.0,0.0,
